,precision,recall,f1-score,N Predictions
blanket1,0.7586726998491704,0.62875,0.6876281613123718,3200
blanket2,0.9066843150231635,0.85625,0.8807457409193185,3200
canvas1,0.4987838495216475,0.96125,0.6567737802925163,3200
ceiling1,0.6161290322580645,0.4775,0.5380281690140845,3200
ceiling2,1.0,1.0,1.0,3200
cushion1,0.6705054382597568,0.655,0.6626620297186215,3200
floor1,0.9779951100244498,1.0,0.9888751545117428,3200
floor2,1.0,1.0,1.0,3200
grass1,0.9512752188808526,0.7809375,0.857731251072593,3200
lentils1,0.8761199844176081,0.7028125,0.779954915900815,3200
linseeds1,0.9952785646836638,0.988125,0.9916888819193979,3200
oatmeal1,0.7129186602870813,0.745,0.7286063569682151,3200
pearlsugar1,0.7308315334773218,0.8459375,0.7841830822711471,3200
rice1,0.9625342674383186,0.9875,0.9748573191423724,3200
rice2,0.7058057797448581,0.8471875,0.770061070870615,3200
rug1,0.7583554376657825,0.8934375,0.8203730272596844,3200
sand1,0.8464218708121147,0.986875,0.9112682152647525,3200
scarf1,0.9057591623036649,0.9190625,0.9123623390724369,3200
scarf2,0.8902095714732562,0.889375,0.8897920900422073,3200
screen1,1.0,0.865,0.9276139410187667,3200
seat1,0.8990033222591363,0.4228125,0.5751328374070137,3200
seat2,0.5149118470917778,0.9765625,0.6742906462401554,3200
sesameseeds1,0.9825905292479109,0.881875,0.9295125164690382,3200
stone1,0.42917726887192537,0.94875,0.5910064239828694,3200
stone2,0.5327868852459017,0.121875,0.19837232960325535,3200
stone3,0.6725429704715734,0.476875,0.5580544889376485,3200
stoneslab1,0.6807843137254902,0.27125,0.3879329608938547,3200
wall1,0.9440167949615116,0.4215625,0.5828472672283431,3200
,Macro Average
precision,0.8007176581427145
recall,0.7696986607142856
f1-score,0.7592983927619229
support,89600.0
,Weighted Average
precision,0.8007176581427145
recall,0.7696986607142857
f1-score,0.7592983927619228
support,89600.0
,
overall accuracy,0.7696986607142857
