,precision,recall,f1-score,N Predictions
blanket1,0.5563953488372093,0.8971875,0.6868421052631579,3200
blanket2,1.0,0.9875,0.9937106918238994,3200
canvas1,0.9133733797028137,0.9028125,0.9080622347949081,3200
ceiling1,0.9062609303952431,0.8096875,0.8552566430103978,3200
ceiling2,1.0,1.0,1.0,3200
cushion1,0.8143776824034334,0.7115625,0.7595063375583723,3200
floor1,0.95952023988006,1.0,0.9793420045906657,3200
floor2,1.0,1.0,1.0,3200
grass1,0.842443729903537,0.900625,0.8705633590092131,3200
lentils1,0.8517316017316018,0.491875,0.6236133122028527,3200
linseeds1,0.9852793576446972,0.9203125,0.9516884795605105,3200
oatmeal1,0.8585197934595525,0.779375,0.8170352170352171,3200
pearlsugar1,0.8289831430125068,0.9528125,0.8865949403896481,3200
rice1,0.991751269035533,0.976875,0.9842569269521412,3200
rice2,0.6358695652173914,0.8409375,0.7241657696447793,3200
rug1,0.6944588296219575,0.838125,0.7595581988105352,3200
sand1,0.9165916591659166,0.9546875,0.9352517985611511,3200
scarf1,0.9820397690827454,0.956875,0.9692940804051915,3200
scarf2,0.9922304953059242,0.9578125,0.9747177611702973,3200
screen1,1.0,0.8721875,0.9317309297279253,3200
seat1,0.8122351694915254,0.9584375,0.8793004587155964,3200
seat2,0.6379372520735666,0.5528125,0.5923321613929349,3200
sesameseeds1,0.9397953040337146,0.975625,0.9573750383318,3200
stone1,0.4421718658034138,0.9390625,0.6012404961984794,3200
stone2,0.5951115834218916,0.175,0.2704660709973436,3200
stone3,0.7330287206266318,0.3509375,0.47464074387151306,3200
stoneslab1,0.7194244604316546,0.8125,0.7631347226298796,3200
wall1,0.9672025723472669,0.47,0.6325972660357517,3200
,Macro Average
precision,0.8420262043796354
recall,0.8209151785714287
f1-score,0.81365277673872
support,89600.0
,Weighted Average
precision,0.8420262043796353
recall,0.8209151785714286
f1-score,0.8136527767387202
support,89600.0
,
overall accuracy,0.8209151785714286
