,precision,recall,f1-score,N Predictions
blanket1,0.8935602268935602,0.836875,0.864289172180087,3200
blanket2,1.0,0.6290625,0.7723000191828122,3200
canvas1,0.7121348314606741,0.9903125,0.8284967320261437,3200
ceiling1,0.5182942215493314,0.641875,0.5735027223230491,3200
ceiling2,1.0,1.0,1.0,3200
cushion1,1.0,0.7259375,0.8412094875973203,3200
floor1,1.0,0.765625,0.8672566371681416,3200
floor2,0.9765937788728056,0.9909375,0.9837133550488599,3200
grass1,0.9756554307116105,0.325625,0.48828491096532334,3200
lentils1,0.6564039408866995,0.8328125,0.7341597796143251,3200
linseeds1,0.5082159624413145,0.9471875,0.661501527717154,3200
oatmeal1,0.6685409052572392,0.743125,0.703862660944206,3200
pearlsugar1,0.5020120724346077,0.4678125,0.48430928502102877,3200
rice1,0.8389997190221973,0.933125,0.8835626571978104,3200
rice2,0.7026361172702636,0.89125,0.7857831657253066,3200
rug1,0.8079470198675497,0.038125,0.07281408534765742,3200
sand1,0.5110262934690416,0.753125,0.6088933804951997,3200
scarf1,1.0,0.850625,0.9192840256670044,3200
scarf2,0.8646371296547976,0.9940625,0.9248437272859428,3200
screen1,1.0,0.8634375,0.9267147409022305,3200
seat1,0.9381663113006397,0.6875,0.793507664562669,3200
seat2,0.7928897586431833,0.7596875,0.7759336099585064,3200
sesameseeds1,0.5906207521522429,0.8146875,0.6847911741528763,3200
stone1,0.6129972922307853,0.9196875,0.735658042744657,3200
stone2,0.6139049826187717,0.8278125,0.7049900199600798,3200
stone3,0.8119335347432024,0.3359375,0.47524314765694076,3200
stoneslab1,0.9880059970014993,0.82375,0.8984321745057942,3200
wall1,0.7441690962099126,0.638125,0.6870794078061911,3200
,Macro Average
precision,0.793905191953283
recall,0.7510044642857142
f1-score,0.7385863326341898
support,89600.0
,Weighted Average
precision,0.7939051919532832
recall,0.7510044642857143
f1-score,0.73858633263419
support,89600.0
,
overall accuracy,0.7510044642857143
