,precision,recall,f1-score,N Predictions
blanket1,0.10804597701149425,0.029375,0.04619164619164619,3200
blanket2,0.13471778487752928,0.0790625,0.09964552973611658,3200
canvas1,0.016,0.001875,0.003356643356643356,3200
ceiling1,0.03514132925897632,0.014375,0.020403637170104235,3200
ceiling2,0.3250291942390035,0.2609375,0.28947824579649856,3200
cushion1,0.05058471580092467,0.11625,0.07049459920409323,3200
floor1,0.029079159935379646,0.0225,0.02536997885835095,3200
floor2,0.04923847794810736,0.6203125,0.09123500482603301,3200
grass1,0.05060422960725076,0.0209375,0.029619805481874446,3200
lentils1,0.026567481402763018,0.015625,0.01967729240456513,3200
linseeds1,0.03851666069509137,0.0671875,0.04896378956957413,3200
oatmeal1,0.06383437567392711,0.0925,0.07553910935306878,3200
pearlsugar1,0.03574468085106383,0.02625,0.03027027027027027,3200
rice1,0.0005484460694698354,0.0009375,0.0006920415224913495,3200
rice2,0.03343782654127482,0.01,0.015395718065912918,3200
rug1,0.029644268774703556,0.009375,0.014245014245014245,3200
sand1,0.029925187032418952,0.00375,0.006664815329075257,3200
scarf1,0.2589928057553957,0.03375,0.059717998341166714,3200
scarf2,0.10301953818827708,0.018125,0.0308264682434228,3200
screen1,0.5592705167173252,0.115,0.19077242094349403,3200
seat1,0.7874186550976139,0.1134375,0.19830647364108167,3200
seat2,0.05185185185185185,0.0021875,0.004197901049475263,3200
sesameseeds1,0.034015069967707215,0.049375,0.040280433397068195,3200
stone1,0.0462046204620462,0.004375,0.007993148729660293,3200
stone2,0.032,0.0025,0.00463768115942029,3200
stone3,0.038461538461538464,0.005625,0.009814612868047983,3200
stoneslab1,0.0032858707557502738,0.0009375,0.001458789204959883,3200
wall1,0.1111111111111111,0.0009375,0.0018593120545398203,3200
,Macro Average
precision,0.11008183478885696
recall,0.06205357142857143
f1-score,0.05132529932191677
support,89600.0
,Weighted Average
precision,0.11008183478885694
recall,0.06205357142857143
f1-score,0.05132529932191677
support,89600.0
,
overall accuracy,0.06205357142857143
