,precision,recall,f1-score,N Predictions
blanket1,0.9921507064364207,0.9875,0.98981989036805,640
blanket2,0.9453471196454948,1.0,0.9719058466211086,640
canvas1,1.0,0.315625,0.47980997624703087,640
ceiling1,1.0,1.0,1.0,640
ceiling2,1.0,1.0,1.0,640
cushion1,1.0,1.0,1.0,640
floor1,1.0,1.0,1.0,640
floor2,0.6764705882352942,0.0359375,0.06824925816023739,640
grass1,0.6708385481852316,0.8375,0.7449617790132037,640
lentils1,0.8870292887029289,0.99375,0.9373618275607959,640
linseeds1,0.5288220551378446,0.9890625,0.689167120304845,640
oatmeal1,0.8197424892703863,0.8953125,0.8558625840179237,640
pearlsugar1,0.9984202211690363,0.9875,0.992930086410055,640
rice1,0.9920886075949367,0.9796875,0.9858490566037736,640
rice2,0.9937791601866252,0.9984375,0.9961028838659393,640
rug1,0.7713068181818182,0.8484375,0.8080357142857143,640
sand1,0.9291101055806938,0.9625,0.9455103607060629,640
scarf1,1.0,1.0,1.0,640
scarf2,1.0,1.0,1.0,640
screen1,1.0,1.0,1.0,640
seat1,0.9968602825745683,0.9921875,0.9945184025058731,640
seat2,1.0,1.0,1.0,640
sesameseeds1,0.990625,0.990625,0.990625,640
stone1,0.2904841402337229,0.271875,0.2808716707021791,640
stone2,0.41676104190260477,0.575,0.4832567301378858,640
stone3,0.8733233979135618,0.915625,0.8939740655987796,640
stoneslab1,0.25868725868725867,0.209375,0.23143350604490498,640
wall1,0.9934959349593496,0.9546875,0.9737051792828685,640
,Macro Average
precision,0.858047955878492
recall,0.8478794642857143
f1-score,0.8326411049441867
support,17920.0
,Weighted Average
precision,0.8580479558784919
recall,0.8478794642857143
f1-score,0.8326411049441869
support,17920.0
,
overall accuracy,0.8478794642857143
