,precision,recall,f1-score,N Predictions
blanket1,0.9310600444773907,0.785,0.8518141742963716,3200
blanket2,1.0,0.9715625,0.9855761610397844,3200
canvas1,0.6665268456375839,0.993125,0.7976907630522089,3200
ceiling1,0.9957418932197838,0.95,0.9723332800255877,3200
ceiling2,1.0,1.0,1.0,3200
cushion1,0.9537237888647867,0.824375,0.8843446195105599,3200
floor1,1.0,1.0,1.0,3200
floor2,1.0,1.0,1.0,3200
grass1,0.7270263611727026,0.9221875,0.8130596500895441,3200
lentils1,0.9628067484662577,0.7846875,0.8646694214876033,3200
linseeds1,0.9754794089908834,0.9696875,0.972574831531108,3200
oatmeal1,0.9776912181303116,0.8628125,0.9166666666666666,3200
pearlsugar1,0.6970928415129728,0.696875,0.6969839037349586,3200
rice1,0.9799435913506738,0.9771875,0.9785636050696292,3200
rice2,0.8799751243781094,0.884375,0.8821695760598504,3200
rug1,0.6574528545595454,0.7953125,0.7198416065620139,3200
sand1,0.7684976172560822,0.9575,0.8526506191735077,3200
scarf1,0.948868918500155,0.956875,0.9528551423681344,3200
scarf2,1.0,1.0,1.0,3200
screen1,1.0,0.816875,0.8992088063295494,3200
seat1,0.932163046712288,0.9790625,0.9550373418686177,3200
seat2,0.7769536423841059,0.9165625,0.8410035842293906,3200
sesameseeds1,0.9820867379006913,0.9765625,0.9793168285803823,3200
stone1,0.4449215279834172,0.9390625,0.6037773759292746,3200
stone2,0.45180722891566266,0.0234375,0.044563279857397504,3200
stone3,0.5652467883705207,0.5225,0.5430334524196169,3200
stoneslab1,0.7754770604953309,0.596875,0.6745541232562247,3200
wall1,0.9621468926553672,0.5321875,0.6853118712273643,3200
,Macro Average
precision,0.8575960779262365
recall,0.8440959821428572
f1-score,0.8345571672987624
support,89600.0
,Weighted Average
precision,0.8575960779262367
recall,0.8440959821428572
f1-score,0.8345571672987623
support,89600.0
,
overall accuracy,0.8440959821428572
