,precision,recall,f1-score,N Predictions
blanket1,0.7552693208430913,0.80625,0.7799274486094316,3200
blanket2,0.9870578084555651,0.715,0.8292859731786878,3200
canvas1,0.8835811452072129,0.8728125,0.8781638107215847,3200
ceiling1,0.757922247631493,0.725,0.7410956716179524,3200
ceiling2,1.0,0.99875,0.9993746091307067,3200
cushion1,0.7025563909774436,0.73,0.716015325670498,3200
floor1,1.0,1.0,1.0,3200
floor2,0.9169054441260746,1.0,0.9566517189835576,3200
grass1,0.7686339706289831,0.866875,0.8148039359671022,3200
lentils1,0.8028350515463918,0.77875,0.7906091370558376,3200
linseeds1,0.9899766120948881,0.9259375,0.9568868076860972,3200
oatmeal1,0.8776729559748427,0.8721875,0.8749216300940439,3200
pearlsugar1,0.812625250501002,0.7603125,0.7855989667420084,3200
rice1,1.0,1.0,1.0,3200
rice2,0.770877378435518,0.9115625,0.8353379152348224,3200
rug1,0.833704292527822,0.819375,0.8264775413711584,3200
sand1,0.7553455992043759,0.949375,0.8413181944059818,3200
scarf1,0.9366174055829228,0.89125,0.9133706965572459,3200
scarf2,0.795483061480552,0.990625,0.8823938761308281,3200
screen1,1.0,0.858125,0.9236461486713757,3200
seat1,1.0,0.4671875,0.6368477103301384,3200
seat2,0.6695961498221386,1.0,0.8021055270083971,3200
sesameseeds1,0.6998066832366749,0.791875,0.7429995601817915,3200
stone1,0.4837254901960784,0.7709375,0.5944578313253012,3200
stone2,0.4728741823778376,0.3840625,0.42386618382479735,3200
stone3,0.6313284292514063,0.4559375,0.52948648158229,3200
stoneslab1,0.8326859874514491,0.8709375,0.8513823125095463,3200
wall1,0.9883551673944687,0.424375,0.5937909925666812,3200
,Macro Average
precision,0.825908429462437
recall,0.8084821428571428
f1-score,0.8043148573984951
support,89600.0
,Weighted Average
precision,0.8259084294624369
recall,0.8084821428571428
f1-score,0.8043148573984952
support,89600.0
,
overall accuracy,0.8084821428571428
