,precision,recall,f1-score,N Predictions
blanket1,0.9909431605246721,0.9915625,0.9912527335207748,3200
blanket2,1.0,1.0,1.0,3200
canvas1,1.0,0.975,0.9873417721518987,3200
ceiling1,1.0,1.0,1.0,3200
ceiling2,1.0,1.0,1.0,3200
cushion1,1.0,1.0,1.0,3200
floor1,1.0,1.0,1.0,3200
floor2,0.9765197812801544,0.94875,0.9624346172135045,3200
grass1,0.9427282193682749,0.84875,0.8932741325439895,3200
lentils1,0.8487492728330425,0.911875,0.8791804760470021,3200
linseeds1,0.7692880178615729,0.9690625,0.8576960309777348,3200
oatmeal1,0.7358335614563373,0.84,0.7844739530132788,3200
pearlsugar1,0.966697790227202,0.970625,0.9686574146265399,3200
rice1,0.9461077844311377,0.9875,0.9663608562691132,3200
rice2,1.0,0.9990625,0.9995310301703924,3200
rug1,0.9055851063829787,0.425625,0.5790816326530612,3200
sand1,0.9148936170212766,0.9809375,0.9467651937867592,3200
scarf1,1.0,1.0,1.0,3200
scarf2,1.0,1.0,1.0,3200
screen1,1.0,0.969375,0.9844493811488417,3200
seat1,0.9916227117592306,0.99875,0.9951735948933521,3200
seat2,1.0,1.0,1.0,3200
sesameseeds1,0.9984025559105432,0.9765625,0.9873617693522907,3200
stone1,0.5222272114952852,0.726875,0.607786778155213,3200
stone2,0.6487785342410893,0.50625,0.5687203791469194,3200
stone3,0.9318611987381703,0.923125,0.9274725274725275,3200
stoneslab1,0.9250844335277864,0.9415625,0.9332507356357441,3200
wall1,0.9963910761154856,0.9490625,0.9721510883482715,3200
,Macro Average
precision,0.9289897868990799
recall,0.9228683035714287
f1-score,0.9211577177545432
support,89600.0
,Weighted Average
precision,0.9289897868990802
recall,0.9228683035714286
f1-score,0.9211577177545432
support,89600.0
,
overall accuracy,0.9228683035714286
