,precision,recall,f1-score,N Predictions
blanket1,0.9813527180783818,0.9703125,0.9758013827781269,3200
blanket2,0.9792376820576387,0.9875,0.9833514859187802,3200
canvas1,1.0,0.9009375,0.9478875554824922,3200
ceiling1,1.0,1.0,1.0,3200
ceiling2,1.0,1.0,1.0,3200
cushion1,1.0,1.0,1.0,3200
floor1,1.0,1.0,1.0,3200
floor2,0.955833882663151,0.90625,0.930381777350016,3200
grass1,0.9223727572317832,0.7871875,0.8494351711347159,3200
lentils1,0.8262056414922657,0.85125,0.8385408650146221,3200
linseeds1,0.7512916862376703,0.9996875,0.857870742826495,3200
oatmeal1,0.6343825665859564,0.900625,0.744414309699083,3200
pearlsugar1,0.9387878787878788,0.968125,0.9532307692307692,3200
rice1,1.0,0.601875,0.7514631291455326,3200
rice2,0.7550731477111845,1.0,0.8604463565474589,3200
rug1,0.8590643274853801,0.4590625,0.5983706720977596,3200
sand1,0.9128919860627178,0.9825,0.9464178205900061,3200
scarf1,1.0,1.0,1.0,3200
scarf2,1.0,1.0,1.0,3200
screen1,1.0,1.0,1.0,3200
seat1,0.994649039974819,0.9875,0.9910616277246354,3200
seat2,1.0,1.0,1.0,3200
sesameseeds1,0.9949874686716792,0.9925,0.9937421777221527,3200
stone1,0.6315926214601195,0.7596875,0.6897432259895021,3200
stone2,0.8175319789315275,0.6790625,0.7418914305223625,3200
stone3,0.9515769353297229,0.9334375,0.9424199400536363,3200
stoneslab1,0.865979381443299,0.84,0.8527918781725888,3200
wall1,1.0,0.976875,0.9883022447043945,3200
,Macro Average
precision,0.9204575607216133
recall,0.91015625
f1-score,0.9084844486680402
support,89600.0
,Weighted Average
precision,0.9204575607216134
recall,0.91015625
f1-score,0.9084844486680405
support,89600.0
,
overall accuracy,0.91015625
