,precision,recall,f1-score,N Predictions
blanket1,0.9487844408427877,0.9146875,0.9314240254574383,3200
blanket2,1.0,0.56875,0.7250996015936254,3200
canvas1,0.9028189910979229,0.760625,0.8256445047489823,3200
ceiling1,0.4296520423600605,0.26625,0.3287671232876712,3200
ceiling2,1.0,1.0,1.0,3200
cushion1,0.42535787321063395,0.13,0.1991383437051221,3200
floor1,1.0,0.6625,0.7969924812030075,3200
floor2,0.9789775441949355,0.6403125,0.7742301152465519,3200
grass1,0.773972602739726,0.070625,0.12943871706758303,3200
lentils1,0.7401530178520828,0.81625,0.776341209689404,3200
linseeds1,0.5340843994653428,0.8740625,0.6630318833708664,3200
oatmeal1,0.36565047855370436,0.6446875,0.46663650757747116,3200
pearlsugar1,0.469050894085282,0.639375,0.5411266860618884,3200
rice1,0.5182802979011509,0.4784375,0.49756256093597656,3200
rice2,0.5181895093062606,0.765625,0.6180625630676084,3200
rug1,0.0,0.0,0.0,3200
sand1,0.5096221133659902,0.9103125,0.6534320323014805,3200
scarf1,1.0,0.8928125,0.9433713059270266,3200
scarf2,0.7056344276841171,0.9940625,0.8253762324857291,3200
screen1,1.0,0.8403125,0.9132280523009,3200
seat1,0.8159602901870943,0.6678125,0.734490462278742,3200
seat2,0.47765640516385305,0.4509375,0.46391255425172806,3200
sesameseeds1,0.3333333333333333,0.8190625,0.47383169122299557,3200
stone1,0.44379656624554586,0.85625,0.5845956902069555,3200
stone2,0.44126556714910803,0.4096875,0.42489061740398637,3200
stone3,0.3838383838383838,0.16625,0.23201046663759264,3200
stoneslab1,0.9594731509625126,0.591875,0.7321221492075763,3200
wall1,0.8475668707702224,0.821875,0.8345232429002062,3200
,Macro Average
precision,0.6615399714396447
recall,0.6304799107142858
f1-score,0.6103314578620757
support,89600.0
,Weighted Average
precision,0.6615399714396446
recall,0.6304799107142857
f1-score,0.6103314578620757
support,89600.0
,
overall accuracy,0.6304799107142857
