,precision,recall,f1-score,N Predictions
blanket1,0.07391996083710684,0.18875,0.10623515961656847,3200
blanket2,0.14880599960528912,0.47125,0.22618869056547172,3200
canvas1,0.07598039215686274,0.058125,0.06586402266288953,3200
ceiling1,0.0796847635726795,0.0853125,0.0824026562028373,3200
ceiling2,0.04957790465036842,0.3175,0.08576372768328198,3200
cushion1,0.058587658721318776,0.0821875,0.06840941604890102,3200
floor1,0.05207667731629393,0.0509375,0.05150078988941549,3200
floor2,0.0784526391901663,0.2034375,0.11323708471038439,3200
grass1,0.05937353903693315,0.0396875,0.047574452144596366,3200
lentils1,0.054813773717498245,0.024375,0.03374432186891629,3200
linseeds1,0.05851197982345523,0.0725,0.0647592463363573,3200
oatmeal1,0.0661345496009122,0.03625,0.046830843762616065,3200
pearlsugar1,0.09099393373775082,0.0609375,0.07299270072992702,3200
rice1,0.13164466642882625,0.1153125,0.12293853073463268,3200
rice2,0.031936127744510975,0.02,0.02459646425826287,3200
rug1,0.0472972972972973,0.0175,0.025547445255474453,3200
sand1,0.06403269754768393,0.029375,0.04027420736932305,3200
scarf1,0.2304147465437788,0.109375,0.1483365119728756,3200
scarf2,0.06940874035989718,0.016875,0.02714932126696833,3200
screen1,0.14285714285714285,0.088125,0.10900657131812909,3200
seat1,0.24848484848484848,0.05125,0.08497409326424869,3200
seat2,0.09067017082785808,0.0215625,0.03483968694774047,3200
sesameseeds1,0.10723192019950124,0.0134375,0.023882254929186338,3200
stone1,0.07024793388429752,0.0053125,0.009877977919814063,3200
stone2,0.032448377581120944,0.0034375,0.006216445323537722,3200
stone3,0.10571923743500866,0.0190625,0.03230076780513635,3200
stoneslab1,0.12570965125709652,0.0484375,0.06993006993006994,3200
wall1,0.06447688564476886,0.033125,0.04376548307184146,3200
,Macro Average
precision,0.08962479343072403
recall,0.08155133928571427
f1-score,0.06675496227105016
support,89600.0
,Weighted Average
precision,0.08962479343072402
recall,0.08155133928571429
f1-score,0.06675496227105014
support,89600.0
,
overall accuracy,0.08155133928571429
