,precision,recall,f1-score,N Predictions
blanket1,0.7197089528630181,0.7109375,0.7152963370539224,3200
blanket2,1.0,0.9790625,0.9894204958155692,3200
canvas1,0.642974527526705,0.978125,0.7759048091224591,3200
ceiling1,0.8767955801104972,0.991875,0.9307917888563049,3200
ceiling2,1.0,1.0,1.0,3200
cushion1,1.0,0.8996875,0.9471952623786807,3200
floor1,1.0,0.999375,0.9996874023132228,3200
floor2,1.0,1.0,1.0,3200
grass1,0.7579385736595523,0.91,0.8270377733598411,3200
lentils1,0.9680851063829787,0.79625,0.8737997256515774,3200
linseeds1,0.818259874069834,0.8934375,0.8541977890648341,3200
oatmeal1,0.6362711864406779,0.5865625,0.6104065040650406,3200
pearlsugar1,0.697476759628154,0.820625,0.7540559942569993,3200
rice1,0.9914745816229871,0.98125,0.9863357939374902,3200
rice2,0.9916227117592306,0.99875,0.9951735948933521,3200
rug1,0.8245136186770428,0.6621875,0.7344887348353552,3200
sand1,0.7580563947633434,0.9409375,0.8396542108198549,3200
scarf1,0.9878239150796129,0.98875,0.9882867405903483,3200
scarf2,1.0,1.0,1.0,3200
screen1,1.0,0.8575,0.9232839838492598,3200
seat1,0.7159374291543867,0.986875,0.82985153067928,3200
seat2,0.741400875547217,0.7409375,0.7411691153485463,3200
sesameseeds1,0.9879592466810744,1.0,0.9939431588756018,3200
stone1,0.5095386749913284,0.918125,0.655364711130939,3200
stone2,0.4049159120310479,0.0978125,0.15756355398942865,3200
stone3,0.5529891304347826,0.3815625,0.4515532544378698,3200
stoneslab1,0.5934309809143364,0.4178125,0.490372272143774,3200
wall1,0.9058347775852109,0.49,0.6359764753599676,3200
,Macro Average
precision,0.8243931717829651
recall,0.8224441964285714
f1-score,0.8107432504581971
support,89600.0
,Weighted Average
precision,0.8243931717829649
recall,0.8224441964285715
f1-score,0.8107432504581968
support,89600.0
,
overall accuracy,0.8224441964285715
