,precision,recall,f1-score,N Predictions
blanket1,0.0,0.0,0.0,3200
blanket2,0.9606240713224369,0.4040625,0.568851737791465,3200
canvas1,0.41402510027170397,1.0,0.5855979504071736,3200
ceiling1,0.0,0.0,0.0,3200
ceiling2,1.0,0.9984375,0.9992181391712275,3200
cushion1,1.0,0.01,0.019801980198019802,3200
floor1,1.0,0.7628125,0.865449388406311,3200
floor2,0.798204040907957,1.0,0.8877791649327229,3200
grass1,0.05847255369928401,0.1071875,0.0756673284800353,3200
lentils1,0.0,0.0,0.0,3200
linseeds1,0.0,0.0,0.0,3200
oatmeal1,0.0,0.0,0.0,3200
pearlsugar1,0.0,0.0,0.0,3200
rice1,0.32568967524153186,0.874375,0.4745992706301417,3200
rice2,0.0,0.0,0.0,3200
rug1,0.0,0.0,0.0,3200
sand1,0.7841463414634147,0.2009375,0.31990049751243776,3200
scarf1,0.07805578833951873,0.4075,0.13101577413845072,3200
scarf2,1.0,0.550625,0.7101975010076582,3200
screen1,1.0,0.85375,0.921105866486851,3200
seat1,0.0589963658857187,0.2384375,0.09458873117213165,3200
seat2,0.0,0.0,0.0,3200
sesameseeds1,0.0,0.0,0.0,3200
stone1,0.0,0.0,0.0,3200
stone2,0.0,0.0,0.0,3200
stone3,0.09715242881072027,0.145,0.11634904714142427,3200
stoneslab1,0.07866594163494653,0.135625,0.09957554204428129,3200
wall1,0.2022540359427353,0.415,0.2719639565840672,3200
,Macro Average
precision,0.31629594083999885
recall,0.28941964285714283
f1-score,0.2550593527180143
support,89600.0
,Weighted Average
precision,0.31629594083999885
recall,0.28941964285714283
f1-score,0.2550593527180142
support,89600.0
,
overall accuracy,0.28941964285714283
