,precision,recall,f1-score,N Predictions
blanket1,0.04010747361942931,0.835,0.07653857721888829,3200
blanket2,0.248642779587405,0.0715625,0.1111380732831837,3200
canvas1,0.5824175824175825,0.0496875,0.09156348977828967,3200
ceiling1,0.0,0.0,0.0,3200
ceiling2,0.3940949935815148,0.2878125,0.33267112154596357,3200
cushion1,0.007597996891728544,0.01375,0.009787565343120898,3200
floor1,0.27631578947368424,0.0065625,0.01282051282051282,3200
floor2,0.2769113149847095,0.5659375,0.37186858316221766,3200
grass1,0.010416666666666666,0.0003125,0.0006067961165048543,3200
lentils1,0.0,0.0,0.0,3200
linseeds1,0.0,0.0,0.0,3200
oatmeal1,0.0,0.0,0.0,3200
pearlsugar1,0.02826086956521739,0.0040625,0.007103825136612022,3200
rice1,0.7830188679245284,0.051875,0.09730363423212192,3200
rice2,0.0,0.0,0.0,3200
rug1,0.0022222222222222222,0.0003125,0.0005479452054794521,3200
sand1,0.0,0.0,0.0,3200
scarf1,0.4669811320754717,0.0309375,0.05803048065650645,3200
scarf2,0.4820224719101124,0.1340625,0.2097799511002445,3200
screen1,0.8950276243093923,0.050625,0.09582963620230701,3200
seat1,0.5151515151515151,0.0053125,0.010516548097742036,3200
seat2,0.0,0.0,0.0,3200
sesameseeds1,0.0071860816944024205,0.0059375,0.006502395619438741,3200
stone1,0.0,0.0,0.0,3200
stone2,0.0,0.0,0.0,3200
stone3,0.0,0.0,0.0,3200
stoneslab1,0.06053811659192825,0.0084375,0.014810751508502472,3200
wall1,0.0,0.0,0.0,3200
,Macro Average
precision,0.18131833923812538
recall,0.07579241071428573
f1-score,0.05383642453670129
support,89600.0
,Weighted Average
precision,0.18131833923812538
recall,0.07579241071428572
f1-score,0.05383642453670128
support,89600.0
,
overall accuracy,0.07579241071428572
