,precision,recall,f1-score,N Predictions
blanket1,0.663855772026752,0.7134375,0.6877541798463623,3200
blanket2,0.7010145846544071,0.6909375,0.6959395656279509,3200
canvas1,0.21576948849676122,0.60375,0.31792002632878064,3200
ceiling1,0.6698804473582722,0.5428125,0.5996892801657172,3200
ceiling2,0.8772413793103448,0.795,0.8340983606557376,3200
cushion1,0.4618406285072952,0.514375,0.48669426374926084,3200
floor1,0.6833625218914186,0.6096875,0.6444260941370769,3200
floor2,0.22468043264503443,0.57125,0.32251235003528583,3200
grass1,0.6046676096181046,0.534375,0.5673523556735235,3200
lentils1,0.45701357466063347,0.315625,0.37338262476894635,3200
linseeds1,0.401642888024211,0.2903125,0.337021585343733,3200
oatmeal1,0.5195852534562212,0.281875,0.3654781199351702,3200
pearlsugar1,0.4072759538598048,0.286875,0.33663366336633666,3200
rice1,0.9181073703366697,0.630625,0.7476843275287145,3200
rice2,0.3251042000641231,0.316875,0.320936857097642,3200
rug1,0.6688907422852377,0.250625,0.36462832461923167,3200
sand1,0.8092179826218361,0.669375,0.732683427398666,3200
scarf1,0.9132780082987552,0.6878125,0.7846702317290553,3200
scarf2,0.5480427046263345,0.529375,0.5385471308218089,3200
screen1,0.33806217929369153,0.7,0.45593323834724203,3200
seat1,0.728076379066478,0.6434375,0.6831453218314533,3200
seat2,0.911981388134936,0.735,0.8139816577262502,3200
sesameseeds1,0.7917737789203085,0.48125,0.598639455782313,3200
stone1,0.6210381258612769,0.4225,0.5028826483169053,3200
stone2,0.5724417426545086,0.353125,0.4367993815229997,3200
stone3,0.6351791530944625,0.5484375,0.5886298842864329,3200
stoneslab1,0.5085346215780998,0.4934375,0.5008723235527358,3200
wall1,0.447414439170622,0.5596875,0.49729279466888804,3200
,Macro Average
precision,0.5937490482327358
recall,0.5275669642857144
f1-score,0.5405796241022937
support,89600.0
,Weighted Average
precision,0.5937490482327357
recall,0.5275669642857143
f1-score,0.5405796241022935
support,89600.0
,
overall accuracy,0.5275669642857143
